"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"0002",79,4,NA,FALSE,68,3,0.110177345981356,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",80,4,NA,FALSE,68,3,0.121866451378446,0.0763139930088073,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",81,5,NA,FALSE,68,3,0.148672352265567,0.112944757100195,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",82,5,NA,FALSE,68,3,0.140030205692165,0.174009691958781,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",83,5,NA,FALSE,68,3,0.147614229691681,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",84,5,NA,FALSE,68,3,0.127157934312709,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",85,5,NA,FALSE,68,3,0.120802299992647,0.1185781638138,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",86,5,NA,FALSE,68,3,0.128360425436404,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",87,5,NA,FALSE,68,1,0.25,0.462277770286892,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",88,5,NA,FALSE,68,1,0.25,0.72044523274526,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",89,5,NA,FALSE,68,1,0.25,0.744267818843946,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",90,5,NA,FALSE,68,1,0.25,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",91,5,NA,FALSE,68,1,0.25,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",92,5,NA,FALSE,68,1,0.25,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",93,5,NA,FALSE,68,1,0.25,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",94,5,NA,FALSE,68,1,0.25,0.848475489218254,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",95,5,NA,FALSE,68,1,0.25,0.794808578689117,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",96,5,NA,FALSE,68,1,0.25,0.469361575541552,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",97,5,NA,FALSE,68,1,0.25,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",98,5,NA,FALSE,68,1,0.25,0.839295813802164,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",99,5,NA,FALSE,68,1,0.25,0,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0002",100,5,NA,FALSE,68,1,0.25,0.874722900101915,1.110265,0.759686,0.1840415,0.892262,1.13235,1.84927
"0004",1,1,NA,FALSE,1,4,0.143788659654092,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",2,1,NA,FALSE,1,4,0.122824048006441,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",3,1,NA,FALSE,1,3,0.125461216783151,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",4,1,NA,FALSE,1,3,0.101726771751419,0.0896472571301274,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",5,1,NA,FALSE,1,4,0.119560166762676,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",6,1,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",7,1,NA,FALSE,1,3,0.14758293768391,0.150987138703931,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",8,1,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",9,1,NA,FALSE,1,4,0.119491424248554,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",10,1,NA,FALSE,1,1,0.25,0.633493234717753,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",11,1,NA,FALSE,1,4,0.100299381476361,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",12,1,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",13,1,NA,FALSE,1,3,0.143439744925126,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",14,1,NA,FALSE,1,4,0.106701581727248,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
