"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update"
"200439",37,1,1,NA,FALSE,29,0,0,0.914296092709818,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",38,1,3,NA,FALSE,29,1,50,0.895550673931731,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",39,1,3,NA,FALSE,29,1,0,0.544914416256208,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",40,1,2,NA,FALSE,29,1,100,1.65838820330997,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",41,2,2,NA,FALSE,29,1,100,0.721244227192475,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",42,2,4,NA,FALSE,29,1,50,1.62543729926701,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",43,2,2,NA,FALSE,29,1,100,0.733017918567932,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",44,2,3,NA,FALSE,29,1,-25,0.861383623001166,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",45,2,3,NA,FALSE,29,1,-25,0.789713204082654,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",46,2,2,NA,FALSE,29,0,0,0.866425150613394,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",47,2,3,NA,FALSE,29,1,50,0.97444256015201,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",48,2,3,NA,FALSE,29,0,0,0.885779512145624,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",49,2,2,NA,FALSE,29,1,100,1.92584234785233,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",50,2,1,NA,FALSE,29,0,0,1.32368375828289,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",51,2,2,NA,FALSE,29,0,0,0.775655682220924,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",52,2,3,NA,FALSE,29,0,0,1.09151889612779,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",53,2,2,NA,FALSE,29,0,0,1.69966621940052,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",54,2,1,NA,FALSE,29,0,0,1.57176398191507,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",55,2,3,NA,FALSE,29,1,50,1.20061036813747,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",56,2,1,NA,FALSE,29,0,0,1.06074827074872,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",57,2,2,NA,FALSE,29,1,100,0.842234130081116,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",58,2,4,NA,FALSE,29,0,0,1.34841397330106,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",59,2,3,NA,FALSE,29,1,50,2.53035303352913,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",60,2,1,NA,FALSE,29,1,-250,0.898856676074988,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",61,3,4,NA,FALSE,29,0,0,1.1724619720854,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",62,3,2,NA,FALSE,29,0,0,0.820115921746236,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",63,3,1,NA,FALSE,29,0,0,0.593020790443407,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",64,3,1,NA,FALSE,29,0,0,0.785235802169149,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",65,3,4,NA,FALSE,29,1,50,0.782714277507641,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",66,3,3,NA,FALSE,29,1,50,0.934186707766812,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",67,3,1,NA,FALSE,29,1,100,0.798577248330141,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",68,3,3,NA,FALSE,29,0,0,1.20370666755412,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",69,3,3,NA,FALSE,29,1,50,1.19721428969579,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
"200439",70,3,1,NA,FALSE,29,0,0,2.16549884520798,1.6923,0.4006935,0.4538895,-1.27625,0.210317,3.482565,0.157522
