"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"wgt_pun",51,0.00721695,0.03772855,"group",0.0305116,4.22776934854752
"wgt_rew",51,0.7736255,0.08308615,"group",-0.69053935,-0.892601588236169
"update",51,0.00282756,0.0162143,"group",0.01338674,4.73437875765678
"con",52,3.56014,2.437905,"group",-1.122235,-0.315222154184948
"wgt_pun",52,0.007081415,0.03989515,"group",0.032813735,4.63378223137607
"wgt_rew",52,0.8354815,0.9737455,"group",0.138264,0.165490199364079
"update",52,0.005358495,0.02839175,"group",0.023033255,4.29845600303817
"con",53,4.62209,3.479735,"group",-1.142355,-0.247151180526558
"wgt_pun",53,0.006823075,0.0428709,"group",0.036047825,5.28322274047992
"wgt_rew",53,0.8884635,0.993349,"group",0.1048855,0.11805268308715
