"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"loss",42,0.778463,0.127338,"group",-0.651125,-0.836423824895981
"update",42,0.3163685,0.4430235,"group",0.126655,0.400340109713831
"decay",42,0.4667255,0.4111175,"group",-0.055608,-0.119144979222262
"con",43,0.511546,0.8669285,"group",0.3553825,0.694722468751588
"gain",43,0.660712,1.205125,"group",0.544413,0.823979282955357
"loss",43,0.838181,0.342173,"group",-0.496008,-0.591767172007001
"update",43,0.381478,0.4670265,"group",0.0855485,0.224255396117207
"decay",43,0.381665,0.5240565,"group",0.1423915,0.373079795108276
"con",44,0.9780085,1.375415,"group",0.3974065,0.406342582912111
"gain",44,1.156485,1.37281,"group",0.216325,0.187053874455786
"loss",44,0.615834,0.132812,"group",-0.483022,-0.784337987184858
"update",44,0.187574,0.2483885,"group",0.0608145,0.324216042735134
"decay",44,0.05962755,0.2407255,"group",0.18109795,3.03715228950376
"con",45,1.379,2.14728,"group",0.76828,0.557128353879623
