"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"10",66,4,NA,FALSE,6,4,0.129349822015502,0,0.298276,0.04033075,0.1006205,0.243596
"10",67,4,NA,FALSE,6,4,0.134976520459168,0,0.298276,0.04033075,0.1006205,0.243596
"10",68,4,NA,FALSE,6,4,0.13403025547741,0,0.298276,0.04033075,0.1006205,0.243596
"10",69,4,NA,FALSE,6,3,0.112750967184547,0,0.298276,0.04033075,0.1006205,0.243596
"10",70,4,NA,FALSE,6,1,0.25,0.379205097653903,0.298276,0.04033075,0.1006205,0.243596
"10",71,4,NA,FALSE,6,2,0.25,3.04976465011714,0.298276,0.04033075,0.1006205,0.243596
"10",72,4,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",73,4,NA,FALSE,6,3,0.136770276608877,0,0.298276,0.04033075,0.1006205,0.243596
"10",74,4,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",75,4,NA,FALSE,6,4,0.145644555531908,0,0.298276,0.04033075,0.1006205,0.243596
"10",76,4,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",77,4,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",78,4,NA,FALSE,6,3,0.105226808274165,0.111731900251471,0.298276,0.04033075,0.1006205,0.243596
"10",79,4,NA,FALSE,6,4,0.134653827047441,0.600856465299148,0.298276,0.04033075,0.1006205,0.243596
"10",80,4,NA,FALSE,6,1,0.25,0.736611447960604,0.298276,0.04033075,0.1006205,0.243596
"10",81,5,NA,FALSE,6,4,0.115178907546215,0,0.298276,0.04033075,0.1006205,0.243596
"10",82,5,NA,FALSE,6,4,0.137385907804128,0,0.298276,0.04033075,0.1006205,0.243596
"10",83,5,NA,FALSE,6,3,0.142254076490644,0,0.298276,0.04033075,0.1006205,0.243596
