"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"10",64,4,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",65,4,NA,FALSE,101,4,0.112775940867141,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",66,4,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",67,4,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",68,4,NA,FALSE,101,4,0.141523019061424,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",69,4,NA,FALSE,101,3,0.147785052796826,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",70,4,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",71,4,NA,FALSE,101,2,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",72,4,NA,FALSE,101,4,0.14943477291381,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",73,4,NA,FALSE,101,4,0.144572094012983,0.639407030923758,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",74,4,NA,FALSE,101,4,0.111305149248801,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",75,4,NA,FALSE,101,4,0.147775984904729,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",76,4,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",77,4,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",78,4,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",79,4,NA,FALSE,101,4,0.100668436603155,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",80,4,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",81,5,NA,FALSE,101,3,0.112705966387875,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",82,5,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",83,5,NA,FALSE,101,1,0.25,0.829241930611897,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",84,5,NA,FALSE,101,1,0.25,0.733823486207984,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",85,5,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
"10",86,5,NA,FALSE,101,1,0.25,0,1.686795,0.715035,0.483102,0.0121746,0.409618,1.06781,0.428376,0.850525
